urlkey,timestamp,original,mimetype,statuscode,digest,mp3_version,album,artist,composer,genre,releaseDate,file_size,audio_encoding,file_format,file_extension,duration,format_settings,bit_rate_mode,bit_rate,channel_s,sampling_rate,bit_depth,writing_library,sha256,sha512
mojaveindiantribe.nsopw.gov/botdetectcaptcha.ashx?get=sound&c=c_contactus_ctl00_contentplaceholder1_captchacontrol&t=c0c107d0dbce4139a54d5354c2664f1d,20160804173338,http://mojaveindiantribe.nsopw.gov/BotDetectCaptcha.ashx?get=sound&c=c_contactus_ctl00_contentplaceholder1_captchacontrol&t=c0c107d0dbce4139a54d5354c2664f1d,audio/x-wav,200,XYC76LEC6OFVVZGZ25YTHTMSZLQBSEL2,-,-,-,-,-,-,78716,PCM,Wave,wav,4917,Little / Signed,CBR,128000,1,8000,16,-,f87390ccf2dcff219afc328daf9710f2f899bbc3b2d3bc07e4470b3c4b77a855,ebd6fcb622519b716fe7121fc6c07ef4e311e254c644354a575247a568638723c5e6a46fc586b2d3c1e4e4b1ffe58ebae5b4f0e7b435e1135255f492e3f00f9a
nass.usda.gov/statistics_by_state/missouri/publications/audio/20070513-crop_progress_commentary.mp3,20090530111337,http://www.nass.usda.gov/Statistics_by_State/Missouri/Publications/Audio/20070513-Crop_Progress_Commentary.mp3,audio/mpeg,200,PFXVP3THNVFKZFK5YYBN25D4BJTKDHDZ,MPEG 3 Layer III Version 1,-,-,-,Blues,-,1032594,MPEG Audio,MPEG Audio,mp3,129071,-,CBR,64000,1,44100,-,-,8b899462bed822040bc62a6451141209fc6894e445a76d6a343e9afbdeafd57d,4c603ab30c2f1b9a27cce010194dfe090748760c4fefb0308b50814d99405ca5f58f7a1b925e2b784325a756e461792684885c248a264437c1c0537918b769c8
nco.ncep.noaa.gov/pmb/codes/nwprod/sorc/gefs_ncep_post.fd/rhgrd_mod.mod,20161005183939,http://www.nco.ncep.noaa.gov/pmb/codes/nwprod/sorc/gefs_ncep_post.fd/rhgrd_mod.mod,audio/x-mod,200,SZTX743NCOYUIK6VZF2Y75U2MVSQSU4K,-,-,-,-,-,-,294,-,-,mod,-,-,-,-,-,-,-,-,832b2b55910495069406cead1ad609d750e0057b1d5e58a8dc923935e80cf423,25b4a1539b5328073308b603f054bbded1a1076d72dd6e7f46d9b32cd207e12c557f12d01948a823a8c8c5fa7c0fc53f70cc97784b87199a4f3f8156abff44d5
ohs.delaware.gov/agg_driving_2008/media/aggressive_radiol.mp3,20101103121322,http://ohs.delaware.gov/Agg_Driving_2008/media/Aggressive_Radiol.mp3,audio/mpeg,200,ASCCOOE3ERYUIHDZM3KGGCO6UOI2AR3F,MPEG 3 Layer III Version 1,-,-,-,Other,-,2424216,MPEG Audio,MPEG Audio,mp3,60499,Joint stereo,CBR,320000,2,44100,-,-,11efdd371b873c567097872dec7e56995d6e326792c93cc0f9c4c58489c0a0ed,f2b0011c980a405fde828c708a5dcabf8600346f430e118c22d1ff88f7a7c6423f29312ae8ac5da36f2faf4d75df1748483f811879318197050e1f49af38e1ba
roe.doleta.gov/videos/minnesota/real/minnesota.ram,20090524054806,http://roe.doleta.gov/videos/Minnesota/real/Minnesota.ram,audio/x-pn-realaudio,200,DYAWBNFNEW3B4SDZ3XCG3MJTAAEFM3OC,-,-,-,-,-,-,67,-,-,ram,-,-,-,-,-,-,-,-,3b123a73452c767a5fd59e73df58160f0647bc9924ea95b2f8e1ee8e69125e60,b8bc100eee2b3cb8143e3c20f34409a5e30e15ee6cb68d58a9cb1bee92a4354511b0766263c73f902189ea1c018579506b6ffac4fd6b04643be4bd6ea4f15dae
senweb03.senate.ca.gov/focus/news/audio/20101013-frankmecca-welfaredirectors-lineitemveto.mp3,20101022084959,http://senweb03.senate.ca.gov/focus/news/audio/20101013-frankmecca-welfaredirectors-lineitemveto.mp3,audio/mpeg,200,VH7EJWO5STN5PCGMEJ6IXK4NNXPCTJVT,MPEG 3 Layer III Version 1,-,-,-,Other,2010,944068,MPEG Audio,MPEG Audio,mp3,29466,-,CBR,256000,2,44100,-,-,a5403ac76b60bbeaab13a49da3458b16483c07cc0fe5959bffbd0fba6005b709,4db5e5acff5daaab803c5555c9a9d61e0961ece6af7c269ebb06fa053586e5a82e6f4aa44df860dcaf0aa37e9c90f0b202fd6858e81ed896874fd609be238cf5
souder.house.gov/index.cfm?fuseaction=files.view&filestore_id=fdc3c78e-c454-47c8-8631-3a9931ec2d47,20071101050612,http://souder.house.gov/index.cfm?Fuseaction=Files.View&FileStore_id=fdc3c78e-c454-47c8-8631-3a9931ec2d47,audio/mpeg,200,W2DA33VOXCARG7ETOUTZ7C4IXAW6AVXL,MPEG 3 Layer III Version 1,-,-,-,Blues,-,2721460,MPEG Audio,MPEG Audio,mp3,170083,-,CBR,128000,1,44100,-,-,b83756bb0f44adf15a5b0c66b47b4322fea78fc2bcbe40f7b5a316b170ec3614,13695ffc97f126c69ec6c7a9654c5f689c3a9b1cfed8a37580308a39813916dfbec4f846374816348db43958aa1e205621ab840dd509737ab44a56284b6a7d1b
src.senate.gov/public/_files/radio/grassleynewsconf10_4_07.mp3,20080731202821,http://src.senate.gov/public/_files/radio/grassleynewsconf10_4_07.mp3,audio/mpeg,200,TAPHS3JNA7T5ZKGBX5MOKT6G4XVN4454,MPEG 3 Layer III Version 1,-,-,-,Other,-,6150492,MPEG Audio,MPEG Audio,mp3,614791,-,CBR,80000,1,44100,-,-,d23d04ee318cb7fcf1313c7f13e3914abacac3484884e9084f0c312382d9c252,6d9dcec43ea340734eac29ae5902b8cf3575b9eab4e5f98707a4d52cc291b5351dbe2a2a193bed09d937be7761ba8a0cbdc426530d1e3c3d6f76ce597b450bd7
src.senate.gov/public/_files/radio/roberts11_9_09.mp3,20100615045109,http://src.senate.gov/public/_files/radio/roberts11_9_09.mp3,audio/mpeg,200,RAWAGULSTYT7HVK5B4X75DNJGJXAVCO4,MPEG 3 Layer III Version 1,-,-,-,Other,-,746019,MPEG Audio,MPEG Audio,mp3,74344,-,CBR,80000,1,44100,-,-,970b0ccc0e4305e23d718ea0bc628d76f5527be3d0d88be350a9e43a4b17df50,56f9dcb97d971801865405eae25f839dc7095a6a2b4c89cf0e43b3588a55e749464c0889a4a4096722a3dec26c1717527fd93d9640b9e2552b125ad03e15d661
src.senate.gov/public/_files/radio/stevensnationalgeographiccallin3_21_07.mp3,20070328230809,http://src.senate.gov/public/_files/radio/stevensNationalGeographicCallIn3_21_07.mp3,audio/mpeg,200,PWXEEKEOQ5EG2AT6ETNQAM7VXM6OYHW2,MPEG 3 Layer III Version 1,-,-,-,Other,-,9713214,MPEG Audio,MPEG Audio,mp3,971064,Joint stereo / Intensity Stereo + MS Stereo,CBR,80000,2,32000,-,-,ad7b2a55128b33895ced5ea271ebce31d9e8bd9734d8c0423faaf88c2aa2ccc8,9ebb4752a2ff4b7af995fc851da4e2ce6cb60034995d894885f47871ed2287cc487b024de7daedba432312686af6e02879d79fa1b83b0a68a876f21bf6835066
src.senate.gov/public/_files/television/alexander_feb12.ram,20080926142912,http://src.senate.gov/public/_files/television/alexander_feb12.ram,audio/x-pn-realaudio,200,33UMGTOHADBS63262ZZZTLKXNMRMFAG2,-,-,-,-,-,-,67,-,-,ram,-,-,-,-,-,-,-,-,a1cc4836999e4acf5bf68db26cdd30816c936b3faa0964fe3f0c9f7b9aa0cb43,d4ddbd2cbb994380f59a02c86985ff9e142147db7a6f9be13411d183a810d3cfd7f74aff0abe186eec37dcc5d8ada6d7c6b16dc8e6a79144f95abc5c424254cb
src.senate.gov/public/_files/television/barrassofox7_6_09.ram,20110203173959,http://src.senate.gov/public/_files/television/barrassofox7_6_09.ram,audio/x-pn-realaudio,200,LSIIV3YA3PERH73MCESLWS5XYCBU4TWK,-,-,-,-,-,-,69,-,-,ram,-,-,-,-,-,-,-,-,9cd8330e797492fd42663cad4daeae76ed317b0d5dec4da4a947897157febde6,51e66a8b89cb18cc17e2ca1137e3d684868a91396a54cb1006215252cd58019e4fd3db9090ecba3d9b5083730149c5eb44f94419a86b6ef80088b0a81545f015
state.gov/documents/organization/53423.m3u,20071011073232,http://www.state.gov/documents/organization/53423.m3u,audio/x-mpegurl,200,7W5XBERI5OUUDSW7C5EVSHHQ6WSE6GGY,-,-,-,-,-,-,71,-,-,m3u,-,-,-,-,-,-,-,-,919f9e90043038592a29a46cd1613b01d54568e0d2ba67e9b211f53a72d4be75,cf646bc31f783442dec26838b8c1944e920cb96875d4d30754b76b5efd518f16449989d0ddfb688e1545ccf148c08ca1e5963dd2e97dae57339e490bae7d8b38
stream.state.gov/streamvol/libmedia/usinfo/4770/fr/fr_121010_fea_cdi.mp3,20111219055149,http://stream.state.gov/streamvol/libmedia/usinfo/4770/fr/fr_121010_fea_cdi.mp3,audio/mpeg,200,5IXHX2HRRZBV66F33KA4PKCFQGRRFPO7,MPEG 3 Layer III Version 1,U.S. Wants Era of Bad Elections in Africa to End,America.gov Multimedia - French,U.S Department of State,Podcast,2010,5101345,MPEG Audio,MPEG Audio,mp3,317622,Joint stereo / MS Stereo,CBR,128000,2,44100,-,-,2c38628c1fc205542199f5a49f31aa94aed24cd454ba2953b262c7b50f878933,84d78daae3581d311a49e7a6ca4c52b67be0b159ca8dc6e3068dec46d5f47f16752520d8c5913c178adc80701823997aabd78b71c6f1a9b7f9bf9a3b7c9ba49f
tam.ca.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=618a67535bd4456f8798aad84ef6bb18&s=uvrbyw55wofnl2ahrunc51ur,20090913161726,http://www.tam.ca.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=618a67535bd4456f8798aad84ef6bb18&s=uvrbyw55wofnl2ahrunc51ur,audio/x-wav,200,JTI7VUSAHH7LEEMXELJRZFV3RQ32VUZB,-,-,-,-,-,-,80580,PCM,Wave,wav,5033,Little / Signed,CBR,128000,1,8000,16,-,456e733b4ec46d822d04fea1faeeb62b3002109279acfd557def1bdd9d4c6382,58351d475a4b7c740e283aabdb78d514ff16f63a0f148e2ea4873222a318643ac749f507f07bc7ef5cb7c441d6653163152b52139e6f8103ec6033a26eb1dc60
tomlatham.house.gov/pages/press05/creport/mp3/septcongreport.mp3,20080327004938,http://www.tomlatham.house.gov/PAGES/PRESS05/creport/mp3/SeptCongReport.mp3,audio/mpeg3,200,33BC7XI2IVLY6D6XW6CZRCLWRH75N7XH,MPEG 3 Layer III Version 1,-,Rep Latham,-,Speech,2005,27241070,MPEG Audio,MPEG Audio,mp3,1702558,-,CBR,128000,1,44100,-,-,b92d08c17d851daab8aaa2eebd2b8ef66070043da303c8218cae8cab44b73506,80fd7694f3807228395cdbfca13a5bd8243cfa800e0c5dfc8589c0133c1c1e17926ad97eff647698510037b9d7f17d88bccaf571c06e213cbf06efccbf7f7066
wei.secstate.wa.gov/osos/en/visualdisabilities/documents/packet+8/033+pg+193+ld+45+sr+pos+2+larry+springer.mp3,20101010192731,http://wei.secstate.wa.gov/osos/en/visualdisabilities/Documents/Packet%208/033%20pg%20193%20LD%2045%20SR%20Pos%202%20Larry%20Springer.mp3,audio/mpeg,200,X3UCXEVXJXAYB7DQF4XGUTDO2PZVRVZV,MPEG 3 Layer III Version 1,-,-,-,-,-,2740976,MPEG Audio,MPEG Audio,mp3,166217,Joint stereo / MS Stereo,CBR,128000,2,44100,-,LAME3.95,fa7d81b53598a86fd4f23584f9fe09831f06ee9bde91600a4f90b42b0f2306d6,fd574cdc6e5263c525ec32b05c496ffb088b67f8a3abbfe33d48f04ca878b27e3a4ea54e6314f0b23888a8d1fbef3418344c9cf5381da4bf91b2ca5142c84cea
whitehouse.gov/news/releases/2001/03/20010330-3.ram,20051029063547,http://www.whitehouse.gov/news/releases/2001/03/20010330-3.ram,audio/x-pn-realaudio,200,5EOZZJMTCOOZ7TZW422V2NJSWEBBFWJU,-,-,-,-,-,-,127,-,-,ram,-,-,-,-,-,-,-,-,3ccde360034cbd191ef09f8224199a68dd1446ad9f47f5da81ae09690e8edf5a,8ad899c54c17eed9dd5e02211c9d1028329a098ca93aae825dd666de6d13c68f4d8455af1553383cca976b477ea1b0c2a3a960787381fdb987d52726b4036b86
whitehouse.gov/news/releases/2003/01/20030104.a.ram,20030328052759,http://www.whitehouse.gov:80/news/releases/2003/01/20030104.a.ram,audio/x-pn-realaudio,200,B3NZKRHRVFTLKNR3P6VY4SN3L2UUWOYC,-,-,-,-,-,-,125,-,-,ram,-,-,-,-,-,-,-,-,d05bac2481c55175a98f4e6ea543a908f313a8ba8653d0f6b27ee672fcea41e9,24a2ff29c78e027079db3b45032eb0c6be1c8ad7309e14d8175f98186d1ae39de61d542b928d24b924d40466dd50ecf1cd5b719fd42609312213050a5f1589ed
www2c.cdc.gov/podcasts/media/mp3/becky.mp3,20160713075242,http://www2c.cdc.gov/podcasts/media/mp3/Becky.mp3,audio/mpeg,200,JSD6V2NQMJLYJIHYMPO5FBMRPTNZB2JJ,MPEG 3 Layer III Version 1,Podcast,CDC,-,-,2015,1814902,MPEG Audio,MPEG Audio,mp3,75615,Joint stereo / MS Stereo,CBR,192000,2,44100,-,-,3aae9082351e12579129951dfbc1615acfe8ee284542873b15a98f5cd6b7765e,3c978e6a8ea3d733f90c8ee250ec7cb4497d62234d4307b7631f0f27616e0ad1d7bfa4c929816a5e9ca8c2ddc85768ccbd746b1f4d9483f96ee05e35735f3988
8cc-www.ca8.uscourts.gov/oaaudio/2014/2/131556.mp3,20141004230508,http://8cc-www.ca8.uscourts.gov/OAaudio/2014/2/131556.MP3,audio/mpeg,200,37MFFENM75XUWDP34CZK4D6YPA5WQITG,MPEG 3 Layer III Version 1,-,-,-,-,-,15930880,MPEG Audio,MPEG Audio,mp3,1991105,-,CBR,64000,1,44100,-,-,5a17f41d2798534636fb48ed3eb8072e06b66dc73b08e68554a9e9717ed2f656,78d69359ac933b541a89f01f3054921ea003e39232acc5f684a9c6cc3c96ebb4a7d9240d070fe1a24a1e5c3a7949dfd9657df13bb6fedcc0eb24f9c815d95e20
9-11commission.gov/archive/hearing6/2003120803_high.ram,20041224193621,http://www.9-11commission.gov/archive/hearing6/2003120803_high.ram,audio/x-pn-realaudio,200,OASA2BKI4GOINJ22L6LIGZJTDSCOUGJT,-,-,-,-,-,-,161,-,-,ram,-,-,-,-,-,-,-,-,267bf9aa4c32a2da4880ba6a0c34019c70edf49e0f6c6df9ba694a12ef34b44c,3fd6b1ecb3b8f510de00525a56cf4dfe3ff8848f693c62938737816c70e6970f8d30154552baa56ee8d5777465d2e6f194e396696f53b0c34f3e3c8adad1856a
animalid.aphis.usda.gov/nais/newsroom/audio_video/wyoming.mp3,20090320054850,http://animalid.aphis.usda.gov/nais/newsroom/audio_video/Wyoming.mp3,audio/mpeg,200,OR7XVPKY72XKMFW36DG5WKUOXGZ5HDBQ,MPEG 3 Layer III Version 1,-,-,-,-,2008,1429890,MPEG Audio,MPEG Audio,mp3,59574,Joint stereo / MS Stereo,CBR,192000,2,44100,-,-,d88eb3e067f8939f192ba206ea8e861598d962edc0dd5aee9092e6d48b7c68c0,ffa28266cf64a1cb25dadf8e47d9ddbaf154ac3c05727b68e71623beb35ef224c47d8927f21051e8d18f022690bd3b348a10c3c41a639e59070aee7265743f27
audioarchives.oc.usda.gov/audio/features/real/feature_2a111623b3fe43679d9e1e7972602a50.ra,20091008120215,http://audioarchives.oc.usda.gov/%2faudio%2ffeatures%2freal%2ffeature_2a111623b3fe43679d9e1e7972602a50.ra,audio/x-pn-realaudio,200,X2VUWJWHU4RTORJQMBPP7X52ZCA567W2,-,-,-,-,-,-,317,ACELP,RealMedia,ra,165511,-,-,6500,1,8000,16,-,71aa775188ef13a56d5f046b1422532bcbf808f1921fe58f3caed3651989012c,0d2ccec30a567fce06fbca7f083d2ade51e0a1d295d52b4dc8fdd7a4e70cd03e6779beedf4c3da4e2878e88e493f4590a0f64e0bc736402d4a3b99d201e1c561
brown.senate.gov/imo/media/audio/brown-jackson_060309-011.mp3,20110807050543,http://brown.senate.gov/imo/media/audio/brown-jackson_060309-011.mp3,audio/mpeg,200,ULJ2VCRHOSP2TZWP5FTY5KX7T7IH6DLA,MPEG 3 Layer III Version 1,-,-,-,-,-,534594,MPEG Audio,MPEG Audio,mp3,33412,-,CBR,128000,1,44100,-,-,0dc5c0e5ffeacd71c36a73a1ec456562e685aa4ba252963f644dab661e49dab8,0ea11210c07bfbc9ad6c82bf2b1ad4e4b19018f0af502a563682e327c31cc4b71f4dd072caf2044a70b4783c2d427550decce88fd07e7d7bcad05628af26bd8a
brown.senate.gov/imo/media/audio/browntroops2+113009m.mp3,20100106144521,http://brown.senate.gov/imo/media/audio/browntroops2%20113009m.mp3,audio/mpeg,200,2M4YFEWSDE6RP2EX3TT54NZX36QDK7Z5,MPEG 3 Layer III Version 1,-,-,-,-,-,586302,MPEG Audio,MPEG Audio,mp3,36643,-,CBR,128000,1,44100,-,-,e177b3c97e7a4001cf44710a3e453e56573c432f3709e1450c623e7d1415ee93,ea83790e62e02c73963ab1962055a07111b557eb741413a9919424a47e3a30fb1d92f8ec97bc191867bda71b9fab5b46dc83066a2812d5b1e5f46e39f0cfeb19
ca3.uscourts.gov/oralargument/audio/06-4287&07-1490oddvmalone.wma,20160110222234,http://www2.ca3.uscourts.gov/oralargument/audio/06-4287&07-1490OddvMalone.wma,audio/x-ms-wma,200,HM7KL334F3YZGS6HN7RGNYRAN4STGPMV,-,-,-,-,-,-,50776629,WMA,Windows Media,wma,2526432,-,CBR,160016,2,44100,16,-,b0b5942fedbd9a831e17035311ac4d6cc76780fd48b2111359351c481c4f655f,3f22962ac04b4aecff7d77684bc83eb0a0ae5f012df5115b4dbd7bbe6eee75a2dc79a6eeb7069b6b0746d71499cc6bfb1c18ec4ab32f60b5c33518bd90dde183
cbo.gov/ftpdocs/88xx/doc8826/efficiencyissues.mp3,20080612022635,http://www.cbo.gov/ftpdocs/88xx/doc8826/EfficiencyIssues.mp3,audio/mpeg,200,PIZJDQEBOHBVQTQXHFFJJI2PIMCZOLCV,MPEG 3 Layer III Version 1,-,-,-,-,-,91616290,MPEG Audio,MPEG Audio,mp3,3437949,-,CBR,128000,2,44100,-,-,87e53b9cc8d88d88ffb61b6eaac823876a29b03aaf6359a54e265a4e0aa74bef,90a41de29f18410df449f1ac4a1f3a16e24c61fb2fdaf780496ff0c57aeb4b7f669b551b7c973d99270ba65c35fdee4ad2c1799f305267c0e043f22be4e29c9b
clark.wa.gov/elections/audio/2010+primary+pamphlet/02+candidate+statements/23+pg+14+us+senator+-+dino+rossi.mp3,20101115042345,http://www.clark.wa.gov/elections/audio/2010%20Primary%20Pamphlet/02%20Candidate%20Statements/23%20Pg%2014%20US%20Senator%20-%20Dino%20Rossi.mp3,audio/mpeg,200,VFGBPUJWR6USJR73UHN6UAO6B3Y3NCDJ,MPEG 3 Layer III Version 2,-,-,-,Blues,-,1247122,MPEG Audio,MPEG Audio,mp3,77940,-,CBR,128000,2,16000,-,LAME3.98.,f41388c0bab2a33414a740bc4bd1dd5e0ad07d9d0cdf2bbe379f01c1ed10a66a,02138d90b8010af54ac95906fc93ae7d149d061cbee92453432658128b8223efe700a54dd270d6b63acd90ef3d62617b16c50b5d06ce5b80342af3cb8b010830
clark.wa.gov/elections/audio/2010+primary+pamphlet/03+ballot+measures/89+pg+37+fire+protection+district+no.+6+prop+no.+1+(ems+property+tax+levy).mp3,20101115044130,http://www.clark.wa.gov/elections/audio/2010%20Primary%20Pamphlet/03%20Ballot%20Measures/89%20Pg%2037%20Fire%20Protection%20District%20No.%206%20Prop%20No.%201%20(EMS%20Property%20tax%20levy).mp3,audio/mpeg,200,375B2A6PGXZOAYM2HSVD4RVWLYU4ZJKC,MPEG 3 Layer III Version 2,-,-,-,-,-,1944360,MPEG Audio,MPEG Audio,mp3,388872,Joint stereo / MS Stereo,CBR,40000,2,16000,-,LAME3.95,dfdc2997df24dfe0145ffd4221cc1156851c11f98b787499ca6186b6296468b2,867bed70c771eb22e1c1f25060aae8605a499ff7f12f97068a29d179406b00fce0e8bb3f576f20d094b6382af0ef46e446b2ae41434d3cfc0b9e8f6353a2b8b1
coop.ca4.uscourts.gov/oaarchive/mp3/15-4300-20160128.mp3,20161006091807,http://coop.ca4.uscourts.gov/OAarchive/mp3/15-4300-20160128.mp3,audio/mpeg,200,BCHUFFTMKNP4DY3LYQZ6HRAG5BP2YJJU,MPEG 3 Layer III Version 1,Jan 28 2016,4CCA,-,Richmond,2016,34384906,MPEG Audio,MPEG Audio,mp3,2865319,-,CBR,96000,2,44100,-,LAME3.97 ,be22670696531022f8321da7efb45e92b04ed486c861a64cb58384ee72d3c930,39fd1ba72728042acc8cc4b983d37fb1354a1a22cff8ddffc50ef3f271f4b8811012bffe4ad94cd04e9146d4edd6377fcb3d79df3c751d5b7c25eb59c79b4885
ctc.ca.gov/audio/agendas/2009-01/2009-01-1d.mp3,20090531035612,http://www.ctc.ca.gov/audio/agendas/2009-01/2009-01-1D.mp3,audio/mpeg,200,LHMEEB3SSR5KNM2JIQWM5PPXC24RZOY7,MPEG 3 Layer III Version 1,-,-,-,Blues,-,3424365,MPEG Audio,MPEG Audio,mp3,214021,-,CBR,128000,1,44100,-,-,f1c8797e399e911803c5df1f4dc307204ac5c5db3530d1958de16f1932b77037,442076cb6797d0bb05e4e84f742392491d489e17003cbb4be5dd055a70c6d6aa736209f9e79456f2ba62d2679bff068f2872b2a2a4dcded19d33d5fcb90f898b
demradio.senate.gov/actualities/dorgan/dorgan090107.mp3,20090805015151,http://demradio.senate.gov/actualities/dorgan/dorgan090107.mp3,audio/mpeg,200,NVBI4PSWS2KH2NEYUQJLHAUCC7LPJG5D,MPEG 3 Layer III Version 1,-,-,-,-,-,513254,MPEG Audio,MPEG Audio,mp3,32078,-,CBR,128000,1,44100,-,-,6f1108325abc17fcbb1764fa3c8cd11937156f656279671596658813f308576e,c1ca1d89c6143fce3b0a4aacf4c3605f93b3c638cc94768c4bd4afd09acf613cdeab965911d7b91d3f7ac66ff046caa6b2ae43e18ecc25f0532b19862a09c36d
demradio.senate.gov/actualities/reid/reid071018_1.mp3,20081205100420,http://demradio.senate.gov/actualities/reid/reid071018_1.mp3,audio/mpeg,200,L3UHTNO6K2GOZB335K5SYSMDHVEDTPCS,MPEG 3 Layer III Version 1,U.S. Senate Democratic Communication Center Radio Broadcast System,Reid,Reid,-,2007,1198231,MPEG Audio,MPEG Audio,mp3,74866,-,CBR,128000,1,44100,-,LAME3.93,c73a6dd2fa47990f6fd61937314c530e407d486e26bb54414209a25903b645cc,744e507a21639a4fe7a612f27a5ff4a8d6107cfb5824dab36cab29140914ed674f8d8be137790c23c281b68160be42b7cb2a14ef653ea70ead6a03a083edc399
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=2aefa06a4edb4dd2817146437e555743&s=nhykjl45walfn1vah2tqwv45,20100605224348,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=2aefa06a4edb4dd2817146437e555743&s=nhykjl45walfn1vah2tqwv45,audio/x-wav,200,G6VXUGUEP7ZHVZ5GCQCLWDQMWCWEGZEL,-,-,-,-,-,-,84336,PCM,Wave,wav,5268,Little / Signed,CBR,128000,1,8000,16,-,275e1ff5a10c87e2b65cb6817292eb223002f2be6d2d95076059c15fcb841681,41cdc9143c4e91e454489367d9e8db198f0dbfa9433ed29682148390fb220fef70916911056d277bfc9b072c2adbb3f3fa1d6b8ab546036feab1ee87f6acc2bf
fdlco.wi.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=d7afc0aa5afd4739bf6608d9caabc2d4&s=mxl2onif2eeocaezwfd0tz55,20100319140245,http://www.fdlco.wi.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=d7afc0aa5afd4739bf6608d9caabc2d4&s=mxl2onif2eeocaezwfd0tz55,audio/x-wav,200,CVCNQIBG4DMBLAA2SCTEQSY53XXOPVTN,-,-,-,-,-,-,79522,PCM,Wave,wav,4967,Little / Signed,CBR,128000,1,8000,16,-,c4fb51316b4f481c14264382c19974be55b762c24a2ff8e0f6b98792ebfb796c,248c595577d029078533b9e7059843cf2328344a271d6f5e764297259882469bc27ad0cb6a088321b32dad710321bdd571382d980cb36f2b85c549fb36b1d319
innd.uscourts.gov/docs/captivate/docketing+a+complaint+or+notice+of+removal/ar/9318.mp3,20140607180248,http://www.innd.uscourts.gov/docs/Captivate/Docketing%20a%20Complaint%20or%20Notice%20of%20Removal/ar/9318.mp3,audio/mpeg,200,JUEJW5B6XUOOWVV4FIBOBMRICKRFV7GP,MPEG 3 Layer III Version 1,-,-,-,-,-,179975,MPEG Audio,MPEG Audio,mp3,14997,-,CBR,96000,1,44100,-,-,68a2cd088c14a77119f3e83a5555a864e889bc12de4f4f7b515561c6ac409e4b,505e96bd6ca814b2378ca96f555976d1eb24099ce09e48d75242a48ebd7bd0323028de13450ea833039352e080cd12e150fb9d7a369f01056f254afea6158b62
judiciary.senate.gov/webcast/judiciary10242007-1330.ram,20110712101932,http://judiciary.senate.gov/webcast/judiciary10242007-1330.ram,audio/x-pn-realaudio,200,PF53UNFX2XFCH4FTPMY2FG3CR6NUGY3E,-,-,-,-,-,-,56,-,-,ram,-,-,-,-,-,-,-,-,db474fe33ad6ad6540071f74de2beac31abe82c621472baacaaf30d86ae08f00,8bc93831584d5ff8e6f8c0ceb2f91aeafbe30a76d670311d6db0a5b13d500b57ac0edae1bb743b07fcae8d3e52adf3ab2b1c9cfddd668872a4ee3404f1c2196b
kershaw.sc.gov/lanapcaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=36a5f9c98c9842aa9a8a0174785abc06&s=l4nh0e3exapybmzp1cc0rvbr,20091126201537,http://www.kershaw.sc.gov/LanapCaptcha.aspx?get=sound&c=_index__ctl0_captcha&t=36a5f9c98c9842aa9a8a0174785abc06&s=l4nh0e3exapybmzp1cc0rvbr,audio/x-wav,200,5HKTK7I55RGHUX574H4XWMA32OHCVF7X,-,-,-,-,-,-,83436,PCM,Wave,wav,5212,Little / Signed,CBR,128000,1,8000,16,-,5651dbcf674c98060cc100c29ac3863f711b52c905aa8a0b7d797d13fdf38657,700d1f66aac897e2a53e4e263249b42af1a86a595020163c1b08d70162833b291048a65223b99a2b6b26585ea9d06aeb4c44e3c815432ffb3535182e5c57387c
legtalk.mt.gov/ramgen/archives/minutes/2007/house/jch/070122jch.rm,20090412181249,http://legtalk.mt.gov/ramgen/Archives/Minutes/2007/House/JCH/070122JCH.rm,audio/x-pn-realaudio,200,FDQJPN3WCYBLF3WBLFITXDSMW42UL6PA,-,-,-,-,-,-,85,-,-,rm,-,-,-,-,-,-,-,-,265c0d307d2095252edd3d1ea3f097f959509e99072df0c6c280135e4b55af9b,48b2558a315e8b327cd50cbf8f05f0b9c179e58727e0f0db78e1ef28a598292e88a584b9b0e6592a720e3f7492ecedda2cc469c23d32fcea5f66de50d18c0b8a
legtalk.mt.gov/ramgen/archives/minutes/2009/house/loh/090218loh.rm,20100722151013,http://legtalk.mt.gov/ramgen/Archives/Minutes/2009/House/LOH/090218LOH.rm,audio/x-pn-realaudio,200,6GTSEDXWP6ZQL45YBQQEDOUOVC6RDBVH,-,-,-,-,-,-,87,-,-,rm,-,-,-,-,-,-,-,-,0809347e99b46a505966bb54e708c60975880234657ff072581148f77d9a2b01,a08699bcbc49c74e6cbe113859e9efaff76dc6ba701a597dfc517c2e2798667677ea674fc1a8c982ff1d6d845f757e94cee8651776a28e5e083348472d8ff610
